id_servico;id_orgao;nome_orgao;servico;servico_digital;avaliacoes_negativas;avaliacoes_positivas;porcentagem_digital
4211;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Cadastrar bens culturais inventariados por pesquisas acadêmicas;false;0;0;100
4204;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Acessar canais de comunicação com o cidadão - IPHAN;false;1;2;100
4206;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Consultar Banco de Dados de Bens Culturais Procurados;false;0;0;100
4207;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Consultar Banco de Dados de Bens Culturais Tombados;false;0;0;100
4210;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Cadastrar bens culturais protegidos na esfera estadual;false;0;0;100
4208;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Verificar a presença de bens culturais protegidos em áreas pré-definidas;false;0;0;100
4205;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Realizar consulta para reconhecimento e identificação do Patrimônio Cultural Brasileiro;false;0;0;100
3379;36789;Instituto Nacional de Educação de Surdos (INES);Inscrever-se no processo seletivo do curso de Língua Brasileira de Sinais - Libras;false;7;42;100
4262;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter Certificado de Laudo de Operação;false;0;0;33
834;37546;Ministério do Trabalho  (MTB);Cadastrar empresas que utilizam Amianto;true;2;8;100
1423;37536;Ministério das Cidades (MCIDADES);Obter apoio para regularização fundiária de núcleos urbanos informais;false;0;4;100
2502;36789;Instituto Nacional de Educação de Surdos (INES);Realizar visita setorial ao Instituto Nacional de Educação de Surdos;false;1;3;50
4348;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter prorrogação de prazo de implantação de produto.;false;0;0;50
4338;890;Agência Espacial Brasileira (AEB);Agendar atividades educacionais ou de divulgação científica no Centro Vocacional Tecnológico Espacial - Parnamirim;false;0;2;75
236;36723;Instituto Brasileiro de Turismo (EMBRATUR);Obter apoio para captação e promoção de eventos internacionais;false;1;6;100
3281;908;Agência Nacional de Aviação Civil (ANAC);Obter certificação de organização de manutenção de produto aeronáutico;false;1;2;50
4466;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Registrar ações rotineiras de combate ao Aedes aegypti;true;0;45;100
4468;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Registrar óleos, graxas e aditivos para óleos lubrificantes;false;0;1;100
4334;33005;Empresa de Pesquisa Energética (EPE);Obter habilitação técnica para leilões de energia;false;0;4;100
418;36723;Instituto Brasileiro de Turismo (EMBRATUR);Inscrever-se para participar em feiras internacionais de turismo;false;1;1;85
1467;37529;Ministério da Fazenda (MF);Cancelar Habilitação ao Programa Leite Mais Saudável.;false;0;1;100
4347;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter anuência para transferência de linhas de produção;false;0;0;50
828;37546;Ministério do Trabalho  (MTB);Obter Certificado de Aprovação de Equipamento de Proteção Individual;false;15;30;75
69;36723;Instituto Brasileiro de Turismo (EMBRATUR);Obter autorização de uso de imagens e vídeos da EMBRATUR;false;1;1;100
4361;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter financiamento ao Agronegócio Café;false;0;0;100
4383;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Realizar Importação de insumos sob regime da ZFM,ALCs e AMOC para a Indústria e posterior exportação;false;0;0;100
4346;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Receber Laudos Técnicos de Auditoria Independente;false;0;0;0
2787;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter Licença de Pesquisa Sísmica;false;0;0;50
4349;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter inclusão de componente na Lista de Insumos Suframa;false;0;0;50
1100;37535;Ministério da Transparência e Controladoria-Geral da União (CGU);Obter informações do Cadastro de Expulsões da Administração Federal;true;1;2;100
948;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter autorização de importação de animais, material genético e produtos de origem animal;true;0;4;100
4520;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Solicitar Habilitação de Armazéns, Terminais e Recintos para Trânsito Internacional de Produtos de Interesse Agropecuário;true;0;5;100
2425;34310;Fundação Nacional de Saúde (FUNASA);Obter apoio financeiro para implementação de Melhorias Sanitárias Domiciliares;false;0;5;100
2778;34310;Fundação Nacional de Saúde (FUNASA);Obter apoio financeiro para implementação de projetos de esgotamento sanitário;false;0;0;33
1102;37535;Ministério da Transparência e Controladoria-Geral da União (CGU);Obter informações do Cadastro Nacional de Empresas Punidas;true;5;4;100
2263;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de Venda Livre para exportação de produtos de higiene pessoal, perfumes e cosméticos;false;0;4;66
4017;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter listagem de taxa cobrada pela SUFRAMA;false;0;0;0
2782;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter autorização para captura, coleta e transporte de material biológico;false;1;2;100
2375;34312;Fundação Oswaldo Cruz (FIOCRUZ);Doar leite materno;false;1;8;0
2617;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter anuência prévia em licença de importação;false;2;7;100
2262;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter autorização de fabricação para fim exclusivo de exportação;false;0;1;66
2893;908;Agência Nacional de Aviação Civil (ANAC);Obter certificado de aeronavegabilidade;false;3;1;100
1101;37535;Ministério da Transparência e Controladoria-Geral da União (CGU);Obter informações do Cadastro Nacional de Empresas Inidôneas e Suspensas;false;92;30;100
820;37546;Ministério do Trabalho  (MTB);Cadastrar-se no Programa de Alimentação do Trabalhador;false;47;66;100
3056;908;Agência Nacional de Aviação Civil (ANAC);Obter certificado de credenciamento e homologação de entidade de ensino;false;1;0;50
3292;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Realizar visitas de extensão ao Observatório Pico dos Dias;false;0;0;100
3511;57755;Universidade Federal Fluminense (UFF);Obter segunda via de diploma de graduação;false;3;0;0
4077;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Celebrar Convênio para apoio a projeto de Desenvolvimento Regional na Amazônia Ocidental e Amapá;false;0;2;100
4165;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter Indicadores Socioeconômicos de empresas instaladas no Polo Industrial de Manaus;false;0;5;100
4030;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Solicitar a fixação ou alteração de Processos Produtivos Básicos - PPB;false;1;0;66
835;37546;Ministério do Trabalho  (MTB);Emitir Certidão de débitos e Consulta de autos de infração;true;41;68;100
3539;908;Agência Nacional de Aviação Civil (ANAC);Credenciar médicos e clínicas junto à ANAC;false;0;4;66
4040;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter concessão de Incentivos Fiscais na aquisição de mercadorias nacionais para empresas do setor de Serviços - ZFM;false;1;0;0
4026;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Construir instalações no Distrito Industrial;false;0;1;0
4027;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter titularidade do imóvel Industrial;false;0;0;0
2193;908;Agência Nacional de Aviação Civil (ANAC);Obter anuência ou autorização para constituir empresa para exploração de serviços aéreos públicos;false;4;0;0
3059;908;Agência Nacional de Aviação Civil (ANAC);Obter autorização  para trabalhar como comissário de voo;false;1;10;50
2963;34310;Fundação Nacional de Saúde (FUNASA);Obter apoio emergencial no tratamento e disponibilização de água em situações de desastre;false;0;0;0
2432;34310;Fundação Nacional de Saúde (FUNASA);Obter apoio técnico e financeiro em situações de risco à saúde;false;0;0;100
3216;34310;Fundação Nacional de Saúde (FUNASA);Obter financiamento para pesquisa e desenvolvimento tecnológico em Saúde Ambiental e Saneamento Básico;false;0;0;0
4029;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Aprovar Projeto Técnico Econômico Simplificado;false;0;1;33
821;37546;Ministério do Trabalho  (MTB);Cadastrar-se como empresa usuária ou empresa fabricante de registro de ponto eletrônico - REP;false;3;1;100
790;26267;Departamento de Polícia Federal (DPF);Validar Certidão de Antecedentes Criminais;true;15;26;100
827;37546;Ministério do Trabalho  (MTB);Realizar a Comunicação Prévia de Obras;false;75;341;100
4264;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter anuência para destinação de material obsoleto;false;0;0;33
3071;908;Agência Nacional de Aviação Civil (ANAC);Obter autorização especial de voo;false;0;1;100
831;37546;Ministério do Trabalho  (MTB);Registrar Serviços Especializados em Segurança e Medicina do Trabalho;false;28;81;100
3063;908;Agência Nacional de Aviação Civil (ANAC);Obter autorização para trabalhar como piloto de linha aérea de avião;false;0;3;60
2780;34307;Fundação Joaquim Nabuco (FUNDAJ);Obter cópia de documentos históricos e obras de arte para fins acadêmicos e científicos;false;0;0;66
2925;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter autorização para importação excepcional de produtos à base de Canabidiol;true;0;7;100
2625;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Regularização de produtos de higiene pessoal, perfumes e cosméticos por meio de Registro;false;0;3;75
2593;908;Agência Nacional de Aviação Civil (ANAC);Validar projeto aeronáutico certificado no exterior;false;0;1;100
3068;908;Agência Nacional de Aviação Civil (ANAC);Transferir propriedade de aeronave para pessoa jurídica;false;2;0;0
2966;34307;Fundação Joaquim Nabuco (FUNDAJ);Publicar artigos na revista Ciência & Trópico;true;0;0;100
3092;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de Venda Livre para Produtos de Higiene Pessoal, Perfumes e Cosméticos;false;0;5;50
142;37546;Ministério do Trabalho  (MTB);Obter autorização de residência para fins laborais a imigrantes;true;35;79;100
830;37546;Ministério do Trabalho  (MTB);Registrar-se como profissional para atividades exigidas em lei;false;4;33;80
1045;37546;Ministério do Trabalho  (MTB);Receber o Seguro Desemprego;false;142;105;0
2388;34313;Fundação Osório (FOSORIO);Obter vaga na Fundação Osório;false;17;79;100
3743;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Publicizar dados de produtos veterinários;true;3;6;100
1046;37546;Ministério do Trabalho  (MTB);Registrar empresa de Trabalho Temporário;false;11;27;100
1226;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter financiamento para a cafeicultura;false;0;1;0
829;37546;Ministério do Trabalho  (MTB);Registrar-se como contratante de artistas, músicos ou técnicos de espetáculos de diversões;false;0;2;80
2437;34308;Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho (FUNDACENTRO);Participar de  eventos em segurança e saúde no trabalho;false;2;3;50
2436;34308;Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho (FUNDACENTRO);Fazer mestrado em Saúde e Segurança do Trabalho;false;6;40;50
61;37546;Ministério do Trabalho  (MTB);Sacar o FGTS;false;90;156;33
922;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Celebrar convênio para promoção do café brasileiro;false;1;1;83
832;37546;Ministério do Trabalho  (MTB);Inscrever-se no Cadastro Nacional de Empreendimentos Econômicos Solidários e Comércio Justo;false;3;29;100
1047;37547;Ministério do Turismo (MTur);Cadastrar prestadora de Serviço Turístico;true;27;63;100
4527;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Consultar períodos de plantio menos arriscados e relacionar as cultivares mais adaptadas a cada região.;false;1;0;100
1039;37539;Ministério das Relações Exteriores (MRE);Obter passagem aérea de retorno ao país de origem para estudante estrangeiro;false;0;7;100
1036;37539;Ministério das Relações Exteriores (MRE);Obter passaporte diplomático ou oficial;false;15;44;50
1094;37539;Ministério das Relações Exteriores (MRE);Obter vistos de entrada no Brasil;false;18;24;25
3615;37546;Ministério do Trabalho  (MTB);Submeter Plano de Trabalho do convênio plurianual do SINE para aprovação;true;0;2;100
57;37528;Ministério da Educação (MEC);Obter bolsa de estudo do ProUni;true;181;600;66
1178;37526;Ministério da Cultura (MinC);Obter certificado de Ponto ou Pontão de Cultura;true;0;7;100
1336;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Obter redução em tarifas de importação de autopeças;true;1;6;100
1038;37539;Ministério das Relações Exteriores (MRE);Promover exportações ou captar investimentos para empresa brasileira no exterior;false;0;1;100
3682;7581;Comissão Nacional de Energia Nuclear (CNEN);Cadastrar-se ou alterar cadastro para prática de comércio mineral;false;1;0;100
2394;34313;Fundação Osório (FOSORIO);Obter o Certificado  de Conclusão do Ensino Fundamental;false;60;18;0
2499;36789;Instituto Nacional de Educação de Surdos (INES);Assistir à palestra sobre o INES e a educação de surdos;false;3;10;50
3081;911;Agência Nacional de Telecomunicações (ANATEL);Obter autorização para prestar serviço de TV por Assinatura;true;0;1;100
3226;36789;Instituto Nacional de Educação de Surdos (INES);Obter documentações do curso de Libras do INES;false;3;2;100
1022;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Solicitar despachos de operações de comércio exterior;false;0;0;75
2490;36789;Instituto Nacional de Educação de Surdos (INES);Obter apoio a projetos de pesquisa no  INES;false;0;2;75
4767;37536;Ministério das Cidades (MCIDADES);Consultar dados de veículos no Denatran;true;8;12;100
2766;37532;Ministério da Justiça  (MJ);Prorrogar Estada	no Brasil;false;6;24;0
2497;36789;Instituto Nacional de Educação de Surdos (INES);Obter assessoria técnica do INES;false;0;2;66
4529;37546;Ministério do Trabalho  (MTB);Registrar Acordo Coletivo de Trabalho, Termo Aditivo e Mediação;false;0;0;75
3041;36802;Instituto Nacional do Seguro Social (INSS);Atualizar cadastro junto ao INSS;false;180;198;50
3302;7581;Comissão Nacional de Energia Nuclear (CNEN);Calibrar instrumentos medidores de radiação no Instituto de Pesquisas Energéticas e Nucleares;false;0;2;50
2664;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter materiais para medição de taxa de exposição a radiações ionizantes;false;0;0;100
3356;7581;Comissão Nacional de Energia Nuclear (CNEN);Descartar Rejeitos e Fontes radioativas para recebimento e armazenamento pelo Instituto de Pesquisas Energéticas e Nucleares;false;0;0;100
1759;37529;Ministério da Fazenda (MF);Consultar situação da restituição do Imposto de Renda;true;444;128;100
2663;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter Fontes Radioativas;false;0;0;100
3357;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter Radiofármacos do Instituto de Pesquisas Energéticas e Nucleares;false;0;0;100
2668;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter serviços de irradiação;false;0;0;100
2493;36789;Instituto Nacional de Educação de Surdos (INES);Realizar convênio para realização de estágio obrigatório no INES;false;1;0;50
2489;36789;Instituto Nacional de Educação de Surdos (INES);Realizar consulta ao acervo especializado em surdez do INES;false;0;2;33
3484;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Consultar dados abertos do Sistema de Informações Gerenciais do Serviço de Inspeção Federal;false;23;5;100
4661;37546;Ministério do Trabalho  (MTB);Solicitar Atualização de Dados Perenes  (SD) de Entidade Sindical;false;0;0;50
3735;36793;Instituto Nacional de Metrologia, Qualidade e Tecnologia (INMETRO);Solicitar o Desenvolvimento de Programa de Acreditação;false;0;0;100
1218;37527;Ministério da Defesa (MD);Obter autorização para realizar aerolevantamentos;false;2;7;33
2491;36789;Instituto Nacional de Educação de Surdos (INES);Realizar matrícula no curso de Libras do INES;false;6;13;100
5196;36802;Instituto Nacional do Seguro Social (INSS);Atualizar Dependentes  para Imposto de Renda;false;0;1;50
4006;37529;Ministério da Fazenda (MF);Consultar CNPJ por Nome Empresarial ou Nome Fantasia;false;2;2;100
1736;37534;Ministério da Saúde (MS);Cadastrar estabelecimentos de saúde no sistema SISREG;false;882;340;50
46;36802;Instituto Nacional do Seguro Social (INSS);Aposentar-se por ter atingido o tempo de contribuição necessário.;true;177;353;66
5045;36785;Instituto Nacional de Colonização e Reforma Agrária (INCRA);Emitir Certidão de liberação de cláusula resolutiva do Título de Domínio da Terra;false;0;0;0
1128;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Atualizar cadastro de ocupante de imóvel da União oriundo da RFFSA;true;1;2;100
4660;37546;Ministério do Trabalho  (MTB);Solicitar Atualização Sindical;false;0;0;50
5091;36785;Instituto Nacional de Colonização e Reforma Agrária (INCRA);Validar levantamento topográfico de imóvel rural;false;0;0;100
2532;36802;Instituto Nacional do Seguro Social (INSS);Receber Pensão por Morte Urbana;false;24;56;50
4538;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Protocolar recurso à Comissão Especial de Recursos (CER);false;0;0;100
4543;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Aderir ao Sistema Nacional de Certificação de Unidaddes;false;0;0;0
2610;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter autorização de funcionamento;false;4;42;50
2539;36802;Instituto Nacional do Seguro Social (INSS);Receber Salário Maternidade Rural;false;306;288;50
4780;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter Termo de Referência para elaboração de estudos ambientais;false;0;0;100
2991;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Obter acesso às publicações do INEP;true;1;2;100
2619;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Registro de Produtos Fumígenos Derivados do Tabaco;false;0;4;100
2533;36802;Instituto Nacional do Seguro Social (INSS);Contestar decisão de indeferimento de benefício previdênciário;false;89;33;66
3090;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Registro de produtos para saúde;false;1;0;100
4666;37546;Ministério do Trabalho  (MTB);Solicitar inscrição no Cadastro de Entidades Sindicais Especiais;false;0;1;0
2989;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Obter acesso às revistas publicadas pelo INEP;false;0;5;100
4656;37546;Ministério do Trabalho  (MTB);Solicitar Registro de Entidade Sindical;false;0;0;0
282;23732;Departamento Nacional de Infraestrutura de Transportes (DNIT);Apresentar recurso contra multa;false;49;46;66
1021;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Obter medida de salvaguarda a exportações brasileiras;false;0;0;85
197;37526;Ministério da Cultura (MinC);Credenciar empresa no Programa Cultura do Trabalhador;true;0;3;100
2530;36802;Instituto Nacional do Seguro Social (INSS);Receber Pensão por Morte Rural;false;6;13;50
967;37526;Ministério da Cultura (MinC);Obter Kit de equipamentos de exibição audiovisual;false;2;1;75
4164;916;Agência Nacional do Cinema (ANCINE);Obter autorização para realizar filmagem estrangeira no Brasil;true;0;5;100
5047;36785;Instituto Nacional de Colonização e Reforma Agrária (INCRA);Solicitar concessão de Crédito Instalação.;false;0;0;0
196;37526;Ministério da Cultura (MinC);Receber auxílio financeiro para participação em eventos e cursos de caráter cultural;false;5;72;100
1353;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Registrar  estabelecimento agropecuário;false;12;22;100
1044;37534;Ministério da Saúde (MS);Credenciar Centro de Especialidade Odontológica;false;6;9;100
5210;36802;Instituto Nacional do Seguro Social (INSS);Cadastrar ou Renovar Representante Legal;false;1;0;50
5049;36785;Instituto Nacional de Colonização e Reforma Agrária (INCRA);Participar do programa Terra Sol.;false;0;0;0
752;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Obter Licença de Importação;true;2;11;100
1538;37534;Ministério da Saúde (MS);Aderir ao PROSUS;false;15;17;100
981;37542;Ministério do Desenvolvimento Social  (MDS);Certificar-se como Entidade Beneficente de Assistência Social;false;4;26;50
3795;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter Certificação de Produtos Orgânicos - Produção Primária Vegetal;true;0;7;100
1024;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Obter medida compensatória por prática de subsídio;false;0;1;88
4757;33001;Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA);Solicitar análise da qualidade do leite;false;0;0;0
2850;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a anotação de gravame, limitação ou ônus sobre pedido ou registro de marca;false;4;0;100
2534;36802;Instituto Nacional do Seguro Social (INSS);Contestar decisão em relação ao Seguro Defeso;false;0;6;66
2867;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter nulidade administrativa de averbação de contrato no INPI;false;0;0;100
1041;37534;Ministério da Saúde (MS);Certificar-se como Entidade Beneficente de Assistência Social em Saúde;false;12;37;100
2512;36783;Instituto Nacional da Propriedade Industrial (INPI);Fazer doutorado acadêmico no campo da Propriedade Intelectual e inovação;false;0;6;100
5389;36802;Instituto Nacional do Seguro Social (INSS);Apresentar Recurso em decisão de Benefício por Incapacidade;false;0;1;66
1444;37528;Ministério da Educação (MEC);Certificar-se como Entidade Beneficente de Assistência Social em Educação;false;8;10;50
2859;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a nulidade administrativa de registro de desenho industrial;false;0;0;100
2;23732;Departamento Nacional de Infraestrutura de Transportes (DNIT);Solicitar uso de faixa de domínio;false;3;5;0
3380;36783;Instituto Nacional da Propriedade Industrial (INPI);Acrescentar subsídios extras ao exame de patente;false;2;5;100
2833;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a anotação de gravame, limitação ou ônus sobre pedido de patente, de patente ou de certificado de adição de invenção;false;1;0;100
4771;37536;Ministério das Cidades (MCIDADES);Realizar consulta sobre recall de veículos;true;0;0;100
2838;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter cópia de documentos de patentes;false;0;0;100
2865;36783;Instituto Nacional da Propriedade Industrial (INPI);Recorrer contra decisão de pedido de averbação de contrato no INPI;false;0;0;100
2510;36783;Instituto Nacional da Propriedade Industrial (INPI);Fazer mestrado profissional no campo da Propriedade Intelectual e inovação;false;0;10;100
2509;36783;Instituto Nacional da Propriedade Industrial (INPI);Fazer Curso de Extensão em Propriedade Industrial;false;0;1;100
1081;36783;Instituto Nacional da Propriedade Industrial (INPI);Averbar Contratos no INPI;false;1;4;100
2835;36783;Instituto Nacional da Propriedade Industrial (INPI);Desarquivar pedido de patente;false;3;3;100
2844;36783;Instituto Nacional da Propriedade Industrial (INPI);Apresentar oposição a pedido de registro de marca;false;3;0;100
2856;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a prorrogação de registro de desenho industrial;false;0;0;100
2868;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter alteração de certificado de averbação de contrato no INPI;false;0;1;100
1108;37535;Ministério da Transparência e Controladoria-Geral da União (CGU);Registrar manifestação no Sistema de Ouvidorias do Poder Executivo Federal;true;33;40;100
2829;36783;Instituto Nacional da Propriedade Industrial (INPI);Apresentar recurso contra decisão relativa a pedido de patente ou a certificado de adição de invenção;false;0;1;100
997;37529;Ministério da Fazenda (MF);Candidatar-se ao Prêmio Tesouro Nacional;false;13;37;50
4417;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Fazer o ENCCEJA;true;72;367;60
2831;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a caducidade de patente ou de certificado de adição de invenção;false;0;0;100
62;26267;Departamento de Polícia Federal (DPF);Obter passaporte comum para Brasileiro;true;140;1951;60
1697;4715;Banco Central do Brasil (BACEN);Obter auxílio para executar cálculos financeiros;false;13;46;100
1289;4715;Banco Central do Brasil (BACEN);Aprender a administrar suas finanças pessoais;false;0;202;100
1159;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Viajar para outro país com seu cão ou gato;true;47;417;100
2830;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter a nulidade administrativa relativa a pedido de patente ou a certificado de adição de invenção;false;0;0;100
2848;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter caducidade de registro de marca.;false;0;0;100
2869;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter reconhecimento de indicação de procedência;false;0;0;50
1397;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Obter autorização de importação de  farmacoquímico para fabricação de produto de uso veterinário;false;0;1;50
1453;37528;Ministério da Educação (MEC);Obter formação contínua e assessoria  no uso pedagógico da tecnologia;false;4;7;100
1717;37528;Ministério da Educação (MEC);Comprovar cumprimento das condicionalidades  da educação do Programa Bolsa Família;false;9;4;100
3338;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Transferir titularidade  das instalações portuárias privadas localizadas fora da área dos portos organizados;false;1;0;0
3374;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter autorização para  exportação, importação e reexportação de espécies da flora e fauna;false;2;1;100
2841;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter exame internacional preliminar sobre patenteabilidade;false;0;2;100
2570;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter doação de mudas do Jardim Botânico do Rio de Janeiro;true;1;46;66
2828;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter certificado de adição de invenção;false;1;0;100
2877;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter nulidade administrativa de registro de topografia de circuito integrado;false;0;0;50
2827;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter patente de modelo de utilidade;false;0;1;100
2840;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter pesquisa internacional de patente;false;0;3;100
2845;36783;Instituto Nacional da Propriedade Industrial (INPI);Prorrogar registro de marca e expedição de certificado de registro;false;4;1;100
4658;37546;Ministério do Trabalho  (MTB);Solicitar Alteração Estatutária de Entidade Sindical;false;0;1;50
2579;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter autorização para fazer fotos e gravações jornalísticas ou acadêmicas no Jardim Botânico do Rio de Janeiro;false;0;1;100
2853;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter reconhecimento de alto renome de registro de marca;false;0;0;100
2851;36783;Instituto Nacional da Propriedade Industrial (INPI);Realizar consulta à comissão de classificação de elementos figurativos de marca;false;0;2;100
2843;36783;Instituto Nacional da Propriedade Industrial (INPI);Registrar marca coletiva;false;2;1;100
1084;36783;Instituto Nacional da Propriedade Industrial (INPI);Registrar programa de computador;false;2;15;80
2872;36783;Instituto Nacional da Propriedade Industrial (INPI);Recorrer contra decisão de reconhecimento de indicação geográfica;false;0;0;50
2492;36789;Instituto Nacional de Educação de Surdos (INES);Participar de atividades de extensão no INES;false;1;2;66
4786;37536;Ministério das Cidades (MCIDADES);Obter Carteira Digital de Trânsito;false;6;13;100
4573;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de Venda Livre para exportação de alimentos;false;0;0;100
4662;37546;Ministério do Trabalho  (MTB);Solicitar Código Sindical;false;0;0;50
3706;6041;Casa Civil da Presidência da República (CC-PR);Concorrer ao Prêmio Viva Voluntário;true;9;70;75
56;37528;Ministério da Educação (MEC);Obter financiamento do FIES;true;327;247;60
980;37542;Ministério do Desenvolvimento Social  (MDS);Credenciar entidade no Programa Cisternas;true;1;13;100
1455;37528;Ministério da Educação (MEC);Obter apoio financeiro para  para custeio e manutenção da Educação Infantil;false;0;5;100
2858;36783;Instituto Nacional da Propriedade Industrial (INPI);Recorrer contra decisão de registro de desenho industrial;false;0;0;100
2854;36783;Instituto Nacional da Propriedade Industrial (INPI);Recorrer contra decisão de registro de marca com fundamento em alto renome;false;0;0;100
4669;37546;Ministério do Trabalho  (MTB);Solicitar Registro de Colônia de Pescadores;false;0;0;50
942;37524;Ministério da Agricultura, Pecuária e Abastecimento (MAPA);Cancelar registro de estabelecimento industrial  e comercial de material de multiplicação animal;false;0;0;0
3362;7907;Comissão de Valores Mobiliários (CVM);Realizar consultas, reclamações, denúncias e solicitar orientações junto à CVM;false;1;1;100
2876;36783;Instituto Nacional da Propriedade Industrial (INPI);Recorrer contra decisão de registro de topografia de circuito integrado;false;0;0;50
